method,base_method,iteration,round,worker_count,eval_point,time_sec,formal_seed,problem_seed,partition_seed,method_seed,oracle_type,work,total_work,per_worker_work_max,per_worker_work,eval_work,communication_round,depth,objective,stat_proxy,evaluation_delta,train_accuracy,delta,target_delta,smoothing_delta,lr_or_eta,batch_size,candidate_id,candidate_parameters,candidate_rounds,target_total_work,dataset,seed_role,small_batch,large_batch,restart_period,restart_mixing_rounds,epoch_length,domain_radius,theory_multiplier,smooth_B,data_B_per_worker,block_id,M,block_oracle_norm
DGFM+,DGFM+,2688,2688,8,x_bar,9.498285293579102,17,100017,200017,722608148,szo,774144,774144,96768,"[96768, 96768, 96768, 96768, 96768, 96768, 96768, 96768]",65536,5376,5376,0.3874677419662475,0.0210287813097238,0.002,0.8360001444816589,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3072,3072,8,x_bar,10.838956356048584,17,100017,200017,722608148,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",73728,6144,6144,0.4047237634658813,0.0548812747001647,0.002,0.8297656774520874,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.06751537322998,17,100017,200017,722608148,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.3923733532428741,0.0259517766535282,0.002,0.836122989654541,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1,1,8,x_bar,0.0370688438415527,18,100018,200018,2095982400,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.9793788194656372,0.3538084030151367,0.002,0.7592211365699768,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,384,384,8,x_bar,1.387681007385254,18,100018,200018,2095982400,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",16384,768,768,0.4319056868553161,0.0542824231088161,0.002,0.8095574378967285,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,768,768,8,x_bar,2.741189956665039,18,100018,200018,2095982400,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",24576,1536,1536,0.445237934589386,0.0437351688742637,0.002,0.8106016516685486,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1152,1152,8,x_bar,4.093905925750732,18,100018,200018,2095982400,szo,331776,331776,41472,"[41472, 41472, 41472, 41472, 41472, 41472, 41472, 41472]",32768,2304,2304,0.4165840148925781,0.0369307771325111,0.002,0.8229784369468689,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1536,1536,8,x_bar,5.446246147155762,18,100018,200018,2095982400,szo,442368,442368,55296,"[55296, 55296, 55296, 55296, 55296, 55296, 55296, 55296]",40960,3072,3072,0.4026335775852203,0.0306600853800773,0.002,0.830287754535675,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1920,1920,8,x_bar,6.805827379226685,18,100018,200018,2095982400,szo,552960,552960,69120,"[69120, 69120, 69120, 69120, 69120, 69120, 69120, 69120]",49152,3840,3840,0.4067721664905548,0.0194771066308021,0.002,0.8313626646995544,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2304,2304,8,x_bar,8.157604932785034,18,100018,200018,2095982400,szo,663552,663552,82944,"[82944, 82944, 82944, 82944, 82944, 82944, 82944, 82944]",57344,4608,4608,0.4177509844303131,0.0213308185338974,0.002,0.8285986185073853,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2688,2688,8,x_bar,9.512327909469604,18,100018,200018,2095982400,szo,774144,774144,96768,"[96768, 96768, 96768, 96768, 96768, 96768, 96768, 96768]",65536,5376,5376,0.4127801954746246,0.0166455153375864,0.002,0.8293356895446777,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3072,3072,8,x_bar,10.868618488311768,18,100018,200018,2095982400,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",73728,6144,6144,0.4156520366668701,0.0209356769919395,0.002,0.8275851607322693,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.063340187072754,18,100018,200018,2095982400,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.413308322429657,0.0256249699741601,0.002,0.8294892907142639,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1,1,8,x_bar,0.034700870513916,19,100019,200019,502763344,szo,1024,1024,128,"[128, 128, 128, 128, 128, 128, 128, 128]",8192,2,2,0.9772193431854248,0.3596218824386596,0.002,0.7598661184310913,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,384,384,8,x_bar,1.3892767429351809,19,100019,200019,502763344,szo,110592,110592,13824,"[13824, 13824, 13824, 13824, 13824, 13824, 13824, 13824]",16384,768,768,0.4458168148994446,0.0334040746092796,0.002,0.8088510632514954,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,768,768,8,x_bar,2.7555301189422607,19,100019,200019,502763344,szo,221184,221184,27648,"[27648, 27648, 27648, 27648, 27648, 27648, 27648, 27648]",24576,1536,1536,0.437093049287796,0.037174068391323,0.002,0.8124750256538391,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1152,1152,8,x_bar,4.118451833724976,19,100019,200019,502763344,szo,331776,331776,41472,"[41472, 41472, 41472, 41472, 41472, 41472, 41472, 41472]",32768,2304,2304,0.4362986087799072,0.0301856864243745,0.002,0.8131200075149536,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1536,1536,8,x_bar,5.461322784423828,19,100019,200019,502763344,szo,442368,442368,55296,"[55296, 55296, 55296, 55296, 55296, 55296, 55296, 55296]",40960,3072,3072,0.4090908169746399,0.034280315041542,0.002,0.8246061205863953,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,1920,1920,8,x_bar,6.801569700241089,19,100019,200019,502763344,szo,552960,552960,69120,"[69120, 69120, 69120, 69120, 69120, 69120, 69120, 69120]",49152,3840,3840,0.4057163596153259,0.0187529642134904,0.002,0.8258345723152161,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2304,2304,8,x_bar,8.184009075164795,19,100019,200019,502763344,szo,663552,663552,82944,"[82944, 82944, 82944, 82944, 82944, 82944, 82944, 82944]",57344,4608,4608,0.4195923805236816,0.0181360207498073,0.002,0.822179913520813,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,2688,2688,8,x_bar,9.536598682403564,19,100019,200019,502763344,szo,774144,774144,96768,"[96768, 96768, 96768, 96768, 96768, 96768, 96768, 96768]",65536,5376,5376,0.4209845066070556,0.0230035297572612,0.002,0.8223949074745178,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3072,3072,8,x_bar,10.8947434425354,19,100019,200019,502763344,szo,884736,884736,110592,"[110592, 110592, 110592, 110592, 110592, 110592, 110592, 110592]",73728,6144,6144,0.4071818888187408,0.0150107238441705,0.002,0.8262031078338623,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
DGFM+,DGFM+,3411,3411,8,x_bar,12.090856552124023,19,100019,200019,502763344,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",81920,6822,6822,0.402332067489624,0.0181243736296892,0.002,0.8296428322792053,0.002,0.002,0.001,0.2,,DGFMplus__eta-0p2,"{""eta"": 0.2}",3411,983040,a9a,real_data_formal,8.0,64.0,24.0,1.0,,,,,,,,
ME-DOL-ZO,ME-DOL,6,6,8,epoch_w_bar,0.0618665218353271,15,100015,200015,1446813843,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.796269416809082,0.3569955825805664,0.002,0.7591904401779175,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,390,390,8,epoch_w_bar,1.90686297416687,15,100015,200015,1446813843,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.4089082181453705,0.0230481941252946,0.002,0.8264795541763306,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,774,774,8,epoch_w_bar,3.74662184715271,15,100015,200015,1446813843,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.4157177805900574,0.0363677591085433,0.002,0.8276465535163879,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1158,1158,8,epoch_w_bar,5.575746059417725,15,100015,200015,1446813843,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.3995176255702972,0.0248387772589921,0.002,0.830748438835144,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,7.406973123550415,15,100015,200015,1446813843,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.3880080282688141,0.0139703778550028,0.002,0.8367372155189514,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,9.224467277526855,15,100015,200015,1446813843,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.3993949890136719,0.0318053364753723,0.002,0.8328368067741394,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,11.03075623512268,15,100015,200015,1446813843,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.3960639834403991,0.0130491061136126,0.002,0.8338503241539001,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.843575954437256,15,100015,200015,1446813843,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.4040992259979248,0.02242530323565,0.002,0.8318233489990234,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3078,3078,8,epoch_w_bar,14.647544384002686,15,100015,200015,1446813843,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.4119196236133575,0.0153583474457263,0.002,0.8331746459007263,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3462,3462,8,epoch_w_bar,16.497242212295532,15,100015,200015,1446813843,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.4177017509937286,0.0211590360850095,0.002,0.8308098912239075,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,18.280010223388672,15,100015,200015,1446813843,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.4157387614250183,0.0160618424415588,0.002,0.8306562900543213,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,6,6,8,epoch_w_bar,0.0702552795410156,16,100016,200016,387159526,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8388077020645142,0.3646589517593384,0.002,0.7591904401779175,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,390,390,8,epoch_w_bar,1.8946447372436523,16,100016,200016,387159526,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.4053614139556885,0.0268142893910408,0.002,0.8259881734848022,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,774,774,8,epoch_w_bar,3.7125208377838135,16,100016,200016,387159526,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.3952175974845886,0.0166161842644214,0.002,0.8336353302001953,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1158,1158,8,epoch_w_bar,5.525838375091553,16,100016,200016,387159526,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.3999873101711273,0.026739876717329,0.002,0.8342188596725464,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,7.322156667709351,16,100016,200016,387159526,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.4173794090747833,0.0252085924148559,0.002,0.8295506834983826,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,9.119865894317629,16,100016,200016,387159526,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.4096078872680664,0.013403627090156,0.002,0.8294278383255005,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,10.9703471660614,16,100016,200016,387159526,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.4074319899082184,0.0123859755694866,0.002,0.8319154977798462,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.78230118751526,16,100016,200016,387159526,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.4084389209747314,0.0216742791235446,0.002,0.8306870460510254,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3078,3078,8,epoch_w_bar,14.589442729949951,16,100016,200016,387159526,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.3977509438991546,0.0232040490955114,0.002,0.8389484286308289,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3462,3462,8,epoch_w_bar,16.402005910873413,16,100016,200016,387159526,szo,886272,886272,110784,"[110784, 110784, 110784, 110784, 110784, 110784, 110784, 110784]",81920,3462,3462,0.3991638123989105,0.014960098080337,0.002,0.8355701565742493,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3840,3840,8,epoch_w_bar,18.181170225143436,16,100016,200016,387159526,szo,983040,983040,122880,"[122880, 122880, 122880, 122880, 122880, 122880, 122880, 122880]",90112,3840,3840,0.3939081132411957,0.0141190318390727,0.002,0.8413746356964111,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,6,6,8,epoch_w_bar,0.06325364112854,17,100017,200017,2085452227,szo,1536,1536,192,"[192, 192, 192, 192, 192, 192, 192, 192]",8192,6,6,0.8483864665031433,0.3612540364265442,0.002,0.7591904401779175,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,390,390,8,epoch_w_bar,1.8994264602661133,17,100017,200017,2085452227,szo,99840,99840,12480,"[12480, 12480, 12480, 12480, 12480, 12480, 12480, 12480]",16384,390,390,0.3955842852592468,0.0141083654016256,0.002,0.8324990272521973,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,774,774,8,epoch_w_bar,3.7324607372283936,17,100017,200017,2085452227,szo,198144,198144,24768,"[24768, 24768, 24768, 24768, 24768, 24768, 24768, 24768]",24576,774,774,0.3966409862041473,0.0114005487412214,0.002,0.831086277961731,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1158,1158,8,epoch_w_bar,5.552233457565308,17,100017,200017,2085452227,szo,296448,296448,37056,"[37056, 37056, 37056, 37056, 37056, 37056, 37056, 37056]",32768,1158,1158,0.4151635468006134,0.0211104620248079,0.002,0.8307791352272034,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1542,1542,8,epoch_w_bar,7.364789962768555,17,100017,200017,2085452227,szo,394752,394752,49344,"[49344, 49344, 49344, 49344, 49344, 49344, 49344, 49344]",40960,1542,1542,0.4231798350811004,0.0261636320501565,0.002,0.829612135887146,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,1926,1926,8,epoch_w_bar,9.232887268066406,17,100017,200017,2085452227,szo,493056,493056,61632,"[61632, 61632, 61632, 61632, 61632, 61632, 61632, 61632]",49152,1926,1926,0.4046855568885803,0.0153486719354987,0.002,0.8319461941719055,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2310,2310,8,epoch_w_bar,11.05796504020691,17,100017,200017,2085452227,szo,591360,591360,73920,"[73920, 73920, 73920, 73920, 73920, 73920, 73920, 73920]",57344,2310,2310,0.4126393496990204,0.0194170009344816,0.002,0.8306562900543213,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,2694,2694,8,epoch_w_bar,12.890305995941162,17,100017,200017,2085452227,szo,689664,689664,86208,"[86208, 86208, 86208, 86208, 86208, 86208, 86208, 86208]",65536,2694,2694,0.4171708524227142,0.0168423485010862,0.002,0.8258960247039795,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
ME-DOL-ZO,ME-DOL,3078,3078,8,epoch_w_bar,14.726983785629272,17,100017,200017,2085452227,szo,787968,787968,98496,"[98496, 98496, 98496, 98496, 98496, 98496, 98496, 98496]",73728,3078,3078,0.4064285159111023,0.0278808139264583,0.002,0.8323454260826111,0.002,0.002,0.001,0.3608439182435161,,ME-DOL-ZO__epoch_length-6__theory_multiplier-30000p0,"{""epoch_length"": 6, ""theory_multiplier"": 30000.0}",3840,983040,a9a,real_data_formal,,,,,6.0,0.8838834764831843,30000.0,1.0,16.0,,,
